Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,3000,13,2.4954474403729026
0.75,1,4000,13,2.372567260308119
0.75,1,5000,13,2.6005959484582863
0.75,1,6000,13,2.642428890827206
0.75,1,7000,13,2.627189264674971
0.75,1,8000,13,2.620801233989999
0.75,1,9000,13,2.7057981672126803
0.75,1,10000,13,2.6660409432339898
0.75,1,20000,13,2.9092714631359797
0.75,1,30000,13,3.0277647253180695
0.75,1,40000,13,3.025601891019999
0.75,1,100,14,6.303625062206472
0.75,1,200,14,3.9880789949114703
0.75,1,300,14,3.9199229181081585
0.75,1,400,14,3.9295479652653706
0.75,1,500,14,4.001491705969718
0.75,1,600,14,3.495316927579185
0.75,1,700,14,3.24216287050073
0.75,1,800,14,3.129787843098864
0.75,1,900,14,2.97402305591768
0.75,1,1000,14,2.820469046695915
0.75,1,2000,14,2.7705415427631586
0.75,1,3000,14,2.5950131001201733
0.75,1,4000,14,3.379280512446054
0.75,1,5000,14,3.205048299927477
0.75,1,6000,14,3.1901215830293497
0.75,1,7000,14,3.145057202417558
0.75,1,8000,14,3.0643248139590877
0.75,1,9000,14,3.3132981447125887
0.75,1,10000,14,3.320312664435002
0.75,1,20000,14,3.126476735588434
0.75,1,30000,14,3.17580939700832
0.75,1,40000,14,3.1254281559289616
0.75,1,100,15,1.9808076168878543
0.75,1,200,15,2.7322691496991878
0.75,1,300,15,2.212534655252448
0.75,1,400,15,1.9541426886141442
0.75,1,500,15,1.7626231307924334
0.75,1,600,15,1.7628022385518678
0.75,1,700,15,1.917963630976149
0.75,1,800,15,1.9152983860258084
0.75,1,900,15,1.8135775997325523
0.75,1,1000,15,1.813472573486575
0.75,1,2000,15,1.938659933658696
0.75,1,3000,15,2.364812684761437
0.75,1,4000,15,2.3819782516106
0.75,1,5000,15,2.8971289224922785
0.75,1,6000,15,2.7143056690440748
0.75,1,7000,15,2.672260811053966
0.75,1,8000,15,2.748581117550408
0.75,1,9000,15,2.719277188757475
0.75,1,10000,15,2.8213157998324556
0.75,1,20000,15,2.856661295712095
0.75,1,30000,15,2.7873211348453704
0.75,1,40000,15,2.800083905942697
0.75,1,100,16,3.4587452877466722
0.75,1,200,16,2.325488692813283
0.75,1,300,16,2.217452901782264
0.75,1,400,16,2.1177550707230237
0.75,1,500,16,1.8717570752659258
0.75,1,600,16,2.035214339263088
0.75,1,700,16,1.9441015899393534
0.75,1,800,16,1.854398528949789
0.75,1,900,16,1.8981218141625695
0.75,1,1000,16,1.9427657985737148
0.75,1,2000,16,2.114705367401883
0.75,1,3000,16,2.301815288930565
0.75,1,4000,16,2.447273536598959
0.75,1,5000,16,2.4803837624875005
0.75,1,6000,16,2.5585388410291796
0.75,1,7000,16,2.6537003286433647
0.75,1,8000,16,2.6977932933118294
0.75,1,9000,16,2.803331150821681
0.75,1,10000,16,2.751184597234789
0.75,1,20000,16,3.337985612659544
0.75,1,30000,16,3.063956589129373
0.75,1,40000,16,2.9230957845425416
0.75,1,100,17,2.080782853270819
0.75,1,200,17,4.916988258536854
0.75,1,300,17,4.175214011227631
0.75,1,400,17,3.7358168630062556
0.75,1,500,17,4.653077735889157
0.75,1,600,17,4.231644705021495
0.75,1,700,17,4.198736070172497
0.75,1,800,17,3.986076245722801
0.75,1,900,17,3.781064611517123
0.75,1,1000,17,3.6770840233506195
0.75,1,2000,17,2.9682893281802953
0.75,1,3000,17,2.8034144505231646
0.75,1,4000,17,3.231997399641817
0.75,1,5000,17,3.30929991306421
0.75,1,6000,17,3.2244049781871937
0.75,1,7000,17,3.0812607945763046
0.75,1,8000,17,3.062965964690473
0.75,1,9000,17,3.155549872543106
0.75,1,10000,17,3.034591175015487
0.75,1,20000,17,3.2093151690502424
0.75,1,30000,17,3.1596822454299787
0.75,1,40000,17,3.132249639213023
0.75,1,100,18,2.710689413309808
0.75,1,200,18,2.092821838576586
0.75,1,300,18,2.737730874076523
0.75,1,400,18,3.0168512512957553
0.75,1,500,18,2.686617637306735
0.75,1,600,18,2.7194717429302298
0.75,1,700,18,2.5178437105922384
0.75,1,800,18,2.590262290858962
0.75,1,900,18,3.014137505463639
0.75,1,1000,18,2.9111032745523424
0.75,1,2000,18,2.8388297840264114
0.75,1,3000,18,2.8364585990574427
0.75,1,4000,18,2.8099541947209183
0.75,1,5000,18,2.6818007108651067
0.75,1,6000,18,3.1670870860939977
0.75,1,7000,18,3.127711349745969
0.75,1,8000,18,3.2411098913730023
0.75,1,9000,18,3.173011013112909
0.75,1,10000,18,3.123808542824549
0.75,1,20000,18,3.0851365025944695
0.75,1,30000,18,3.0120390385869693
0.75,1,40000,18,2.9377305200171735
0.75,1,100,19,5.087718308140733
0.75,1,200,19,3.1897851560282593
0.75,1,300,19,3.730594787644033
0.75,1,400,19,3.445376537559607
0.75,1,500,19,3.2192750886050963
0.75,1,600,19,3.176163022692889
0.75,1,700,19,3.090962546755341
0.75,1,800,19,3.107903607187323
0.75,1,900,19,3.11558948236253
0.75,1,1000,19,3.118521119027974
0.75,1,2000,19,2.8607324043610887
0.75,1,3000,19,3.0814997097665255
0.75,1,4000,19,3.2027836545554855
0.75,1,5000,19,3.069639003685265
0.75,1,6000,19,2.9360034665715844
0.75,1,7000,19,2.907865677699612
0.75,1,8000,19,2.8854229556978637
0.75,1,9000,19,2.826258424680419
0.75,1,10000,19,2.79078161391968
0.75,1,20000,19,3.015840213327881
0.75,1,30000,19,2.9861908117863303
0.75,1,40000,19,3.0653659347713633
0.75,1,100,20,5.736266280842347
0.75,1,200,20,3.385036390038583
0.75,1,300,20,2.7570314796533584
0.75,1,400,20,2.570096822336853
0.75,1,500,20,2.8863073404355055
0.75,1,600,20,3.059013686262674
0.75,1,700,20,2.8939333579942286
0.75,1,800,20,3.5379202096457036
0.75,1,900,20,3.7715834962340766
0.75,1,1000,20,3.6540935288788483
0.75,1,2000,20,4.817769626812558
0.75,1,3000,20,4.033511442198962
0.75,1,4000,20,3.8318323127706786
0.75,1,5000,20,3.4803934835872554
0.75,1,6000,20,3.3959686195809233
0.75,1,7000,20,3.468825183096453
0.75,1,8000,20,3.5339611813229768
0.75,1,9000,20,3.4172537080273075
0.75,1,10000,20,3.4032330888438307
0.75,1,20000,20,3.128574103386706
0.75,1,30000,20,3.0341512342628043
0.75,1,40000,20,2.9473032711749876
0.75,1,100,21,7.182836875546591
0.75,1,200,21,6.817965245655903
0.75,1,300,21,6.047798632373705
0.75,1,400,21,5.1806751042773
0.75,1,500,21,5.254120033730383
0.75,1,600,21,4.853319611922092
0.75,1,700,21,4.448026724827542
0.75,1,800,21,4.12036001468264
0.75,1,900,21,3.8965565806634164
0.75,1,1000,21,3.873234069763914
0.75,1,2000,21,3.0930113834906963
0.75,1,3000,21,3.3459649515319447
0.75,1,4000,21,3.2653081484694413
0.75,1,5000,21,3.455302363736763
0.75,1,6000,21,3.557444698642428
0.75,1,7000,21,3.394600717076694
0.75,1,8000,21,3.3304951306460384
0.75,1,9000,21,3.1774124384062636
0.75,1,10000,21,3.0935853758971934
0.75,1,20000,21,3.056811561969923
0.75,1,30000,21,2.948753662723134
0.75,1,40000,21,2.953467749892995
0.75,1,100,22,3.895942541893847
0.75,1,200,22,3.042248499473186
0.75,1,300,22,2.5087661270309587
0.75,1,400,22,2.512826476031046
0.75,1,500,22,2.316649802989363
0.75,1,600,22,2.215579802365747
0.75,1,700,22,2.3738606568623615
0.75,1,800,22,2.318468585713586
0.75,1,900,22,2.285507092582249
0.75,1,1000,22,2.1998851788444975
0.75,1,2000,22,2.1303541826733854
0.75,1,3000,22,2.199368549208909
0.75,1,4000,22,2.9726592881153597
0.75,1,5000,22,2.798493728274775
0.75,1,6000,22,2.770245538581374
0.75,1,7000,22,2.734110083537674
0.75,1,8000,22,2.769124371103025
0.75,1,9000,22,2.8381773527169347
0.75,1,10000,22,2.9936848548213404
0.75,1,20000,22,2.951247087512244
0.75,1,30000,22,2.9593034151694786
0.75,1,40000,22,2.944022389300074
0.75,1,100,23,1.6931225438858815
0.75,1,200,23,1.4483184761485475
0.75,1,300,23,1.823642555244046
0.75,1,400,23,1.8610465851505993
0.75,1,500,23,1.8000069403715508
0.75,1,600,23,1.9536102197252274
0.75,1,700,23,1.9295049900299643
0.75,1,800,23,2.0000431536079626
0.75,1,900,23,2.2220128893715323
0.75,1,1000,23,2.402510402411339
0.75,1,2000,23,3.137887032178727
0.75,1,3000,23,2.891591020026082
0.75,1,4000,23,3.2112043724002395
0.75,1,5000,23,3.2301269015976266
0.75,1,6000,23,3.069084105504068
0.75,1,7000,23,3.3763009804260506
0.75,1,8000,23,3.4420072486580247
0.75,1,9000,23,3.4786966053554176
0.75,1,10000,23,3.3975446918424437
0.75,1,20000,23,3.308338940565777
0.75,1,30000,23,3.208362894055586
0.75,1,40000,23,3.189571178090582
0.75,1,100,24,0.9983856169191283
0.75,1,200,24,2.9200073702859055
0.75,1,300,24,3.0763364740840546
0.75,1,400,24,3.575165915682421
0.75,1,500,24,3.110240430162557
0.75,1,600,24,3.5844607775440407
0.75,1,700,24,3.6332925159590754
0.75,1,800,24,3.3967964067512604
0.75,1,900,24,3.549933234514469
0.75,1,1000,24,3.650723438904598
0.75,1,2000,24,3.0200502747268336
0.75,1,3000,24,2.9699827321930035
0.75,1,4000,24,2.8987404120359743
0.75,1,5000,24,2.987272473949634
0.75,1,6000,24,3.0258687233858454
0.75,1,7000,24,2.9115270266870805
0.75,1,8000,24,2.863139775886486
0.75,1,9000,24,2.852710486986486
0.75,1,10000,24,2.7679834353430786
0.75,1,20000,24,2.8155155600852333
0.75,1,30000,24,2.7854710725821583
0.75,1,40000,24,2.9081672940623635
0.75,1,100,25,1.090606057814963
0.75,1,200,25,1.5302951514746241
0.75,1,300,25,3.6267804516005175
0.75,1,400,25,3.1263179134001633
0.75,1,500,25,2.7637277499422996
0.75,1,600,25,3.0011423295417576
0.75,1,700,25,3.2583031134429827
0.75,1,800,25,3.1192310839059143
0.75,1,900,25,2.98081071531863
0.75,1,1000,25,2.866797196954758
0.75,1,2000,25,2.5764058394802505
0.75,1,3000,25,2.691392746627719
0.75,1,4000,25,2.7583392251077683
0.75,1,5000,25,2.7677486875322734
0.75,1,6000,25,2.727616120550072
0.75,1,7000,25,2.753928422633363
0.75,1,8000,25,2.774022367965783
0.75,1,9000,25,2.8456347657215635
0.75,1,10000,25,2.9389550809149907
0.75,1,20000,25,3.0341168716888958
0.75,1,30000,25,3.041023183857381
