Iteration,Load Factor,Servers,Customers,Mean Wait Time
443,0.85,1,7000,6.208370480991201
443,0.85,1,8000,6.347102640223981
443,0.85,1,9000,6.354690142851959
443,0.85,1,10000,6.398294954535807
443,0.85,1,20000,5.9046048526471555
443,0.85,1,30000,6.031564980081205
443,0.85,1,40000,5.8136306867364445
443,0.85,1,50000,5.661965773349081
444,0.85,1,100,4.920798106070046
444,0.85,1,200,4.147245244975346
444,0.85,1,300,3.625252091045117
444,0.85,1,400,3.73579759863025
444,0.85,1,500,6.002165861090055
444,0.85,1,600,5.783817926625649
444,0.85,1,700,5.292323519406689
444,0.85,1,800,4.784918322612061
444,0.85,1,900,4.953096018671761
444,0.85,1,1000,5.16062990626148
444,0.85,1,2000,4.772150918664905
444,0.85,1,3000,4.533280705703709
444,0.85,1,4000,4.562190335330207
444,0.85,1,5000,6.0532354372214785
444,0.85,1,6000,5.917039168527813
444,0.85,1,7000,6.237462249790217
444,0.85,1,8000,5.906093690930209
444,0.85,1,9000,6.091652797118873
444,0.85,1,10000,6.1737062337167234
444,0.85,1,20000,6.695827566046176
444,0.85,1,30000,6.500305496026533
444,0.85,1,40000,6.192576323493758
444,0.85,1,50000,5.878228510543697
445,0.85,1,100,5.447891400980316
445,0.85,1,200,7.855978538189966
445,0.85,1,300,6.267850153274979
445,0.85,1,400,5.066897590638588
445,0.85,1,500,4.401935437863019
445,0.85,1,600,4.203523144906976
445,0.85,1,700,3.9756092409160413
445,0.85,1,800,3.714151818465272
445,0.85,1,900,3.653347798271588
445,0.85,1,1000,3.5044754114168377
445,0.85,1,2000,3.817267547082501
445,0.85,1,3000,5.430075864133111
445,0.85,1,4000,5.221104052959374
445,0.85,1,5000,5.56597228732694
445,0.85,1,6000,5.4229955228311
445,0.85,1,7000,5.039448685863451
445,0.85,1,8000,4.988744854482231
445,0.85,1,9000,4.953279715146422
445,0.85,1,10000,5.302590130714611
445,0.85,1,20000,5.118583799651512
445,0.85,1,30000,5.011315486033748
445,0.85,1,40000,5.0078228979048305
445,0.85,1,50000,5.108378703659803
446,0.85,1,100,2.8627381194033443
446,0.85,1,200,5.491786649263003
446,0.85,1,300,5.35115458983786
446,0.85,1,400,5.704717208608127
446,0.85,1,500,7.262938930175594
446,0.85,1,600,6.260538499013804
446,0.85,1,700,6.09417392795075
446,0.85,1,800,7.170620662504252
446,0.85,1,900,6.6872411591640635
446,0.85,1,1000,6.9131761906220195
446,0.85,1,2000,5.304234336609785
446,0.85,1,3000,4.510615066422333
446,0.85,1,4000,4.1610220870506325
446,0.85,1,5000,3.984706473453247
446,0.85,1,6000,4.06984403483356
446,0.85,1,7000,4.855498643242373
446,0.85,1,8000,4.723738108414562
446,0.85,1,9000,4.57514045288155
446,0.85,1,10000,4.820069397753199
446,0.85,1,20000,5.367053134373265
446,0.85,1,30000,5.036160094374388
446,0.85,1,40000,5.275402209970365
446,0.85,1,50000,5.2779219666843735
447,0.85,1,100,2.8710007679650853
447,0.85,1,200,4.135396838107082
447,0.85,1,300,4.068495121315728
447,0.85,1,400,3.6154847120536204
447,0.85,1,500,3.548921036945909
447,0.85,1,600,3.122775500225554
447,0.85,1,700,2.9744476756560965
447,0.85,1,800,3.042969037816947
447,0.85,1,900,3.280692325820746
447,0.85,1,1000,3.2363934936480265
447,0.85,1,2000,4.137447806268994
447,0.85,1,3000,4.725876565554732
447,0.85,1,4000,4.629780817502965
447,0.85,1,5000,4.530954915011029
447,0.85,1,6000,4.745455268642159
447,0.85,1,7000,4.881243497556726
447,0.85,1,8000,4.77243633645873
447,0.85,1,9000,4.675213402409928
447,0.85,1,10000,4.474903321359433
447,0.85,1,20000,4.566930527137168
447,0.85,1,30000,5.142098627753983
447,0.85,1,40000,5.178745653783721
447,0.85,1,50000,5.305734112917837
448,0.85,1,100,7.9912704799659116
448,0.85,1,200,8.678497100036184
448,0.85,1,300,8.46244560157118
448,0.85,1,400,7.805362789194695
448,0.85,1,500,8.729327438240539
448,0.85,1,600,9.137663596481204
448,0.85,1,700,8.209181991792706
448,0.85,1,800,7.52687846289932
448,0.85,1,900,7.0551705758678045
448,0.85,1,1000,7.536979442657924
448,0.85,1,2000,6.824232257577278
448,0.85,1,3000,6.160054775153219
448,0.85,1,4000,5.995443789994803
448,0.85,1,5000,5.872328604254465
448,0.85,1,6000,5.865149677043725
448,0.85,1,7000,6.620680514495128
448,0.85,1,8000,6.290771110234492
448,0.85,1,9000,6.01166732235768
448,0.85,1,10000,5.943821890531757
448,0.85,1,20000,5.885447223122601
448,0.85,1,30000,5.516786483407237
448,0.85,1,40000,5.435887649354272
448,0.85,1,50000,5.629252850284163
449,0.85,1,100,5.236120607197406
449,0.85,1,200,5.191370109856291
449,0.85,1,300,4.636037682685804
449,0.85,1,400,4.42684491901718
449,0.85,1,500,4.333210005898109
449,0.85,1,600,4.001896882338536
449,0.85,1,700,3.653259051683111
449,0.85,1,800,3.4441643418971277
449,0.85,1,900,3.281299838948356
449,0.85,1,1000,3.710366766502875
449,0.85,1,2000,4.9095182162866955
449,0.85,1,3000,5.02092139301256
449,0.85,1,4000,6.453862364621424
449,0.85,1,5000,6.299211201283344
449,0.85,1,6000,6.274598251908864
449,0.85,1,7000,6.171990858671231
449,0.85,1,8000,5.955201515777368
449,0.85,1,9000,5.811748775785809
449,0.85,1,10000,5.651315950609959
449,0.85,1,20000,6.047753904809266
449,0.85,1,30000,6.110135839393859
449,0.85,1,40000,5.763539026855777
449,0.85,1,50000,5.932156936511001
450,0.85,1,100,2.207726684317816
450,0.85,1,200,4.525746962916887
450,0.85,1,300,4.59040694582695
450,0.85,1,400,5.780685171403871
450,0.85,1,500,5.128702488876473
450,0.85,1,600,5.199490917359014
450,0.85,1,700,5.297324392317105
450,0.85,1,800,5.078483109003373
450,0.85,1,900,4.685728186097386
450,0.85,1,1000,4.9138465593211
450,0.85,1,2000,3.841318589737604
450,0.85,1,3000,4.753552289890337
450,0.85,1,4000,4.687769100704867
450,0.85,1,5000,5.2154310843015175
450,0.85,1,6000,4.797412493760888
450,0.85,1,7000,4.892376867648008
450,0.85,1,8000,4.810451165675419
450,0.85,1,9000,4.904098364165051
450,0.85,1,10000,4.809895466821122
450,0.85,1,20000,5.290845500728647
450,0.85,1,30000,5.496207809774062
450,0.85,1,40000,5.797925807401364
450,0.85,1,50000,5.840820149299858
451,0.85,1,100,1.9943266688833712
451,0.85,1,200,3.1080988097556257
451,0.85,1,300,2.821643376127873
451,0.85,1,400,2.3834130681129744
451,0.85,1,500,2.288054222838523
451,0.85,1,600,2.443944916821745
451,0.85,1,700,3.1870916966040106
451,0.85,1,800,3.672249173206229
451,0.85,1,900,4.710118498031475
451,0.85,1,1000,4.650138025996939
451,0.85,1,2000,4.919992044410325
451,0.85,1,3000,4.926217660016
451,0.85,1,4000,4.763645731147122
451,0.85,1,5000,4.8733760645193005
451,0.85,1,6000,4.797095522464585
451,0.85,1,7000,4.854045975117888
451,0.85,1,8000,5.93063706557793
451,0.85,1,9000,5.751492229977594
451,0.85,1,10000,5.6391946544071905
451,0.85,1,20000,5.576555612740819
451,0.85,1,30000,5.323544029778793
451,0.85,1,40000,5.7333805208565245
451,0.85,1,50000,5.577943019833985
452,0.85,1,100,3.5884183597902712
452,0.85,1,200,3.685216049617833
452,0.85,1,300,3.3176780653745612
452,0.85,1,400,3.8934093182048217
452,0.85,1,500,7.953724756830995
452,0.85,1,600,11.406475255382183
452,0.85,1,700,15.763706151914242
452,0.85,1,800,17.142979861805077
452,0.85,1,900,16.2905816593361
452,0.85,1,1000,14.80219169688605
452,0.85,1,2000,9.754672984130353
452,0.85,1,3000,8.132191278267204
452,0.85,1,4000,8.340498576809935
452,0.85,1,5000,8.350956664941192
452,0.85,1,6000,7.831772522610772
452,0.85,1,7000,7.611332990981533
452,0.85,1,8000,7.112390105463169
452,0.85,1,9000,6.919700675924426
452,0.85,1,10000,6.646349809853062
452,0.85,1,20000,5.761072631876492
452,0.85,1,30000,5.830355928116998
452,0.85,1,40000,5.78165332172704
452,0.85,1,50000,5.7669894465342875
453,0.85,1,100,3.8192136891104713
453,0.85,1,200,3.607769353941166
453,0.85,1,300,3.3960517834208703
453,0.85,1,400,4.503081737046183
453,0.85,1,500,4.325016611496549
453,0.85,1,600,4.237274459235841
453,0.85,1,700,3.9775235726988702
453,0.85,1,800,3.901681834322624
453,0.85,1,900,4.03040195018555
453,0.85,1,1000,3.893084942903013
453,0.85,1,2000,3.493287400230375
453,0.85,1,3000,4.269889188227516
453,0.85,1,4000,5.074604476083868
453,0.85,1,5000,5.24636670555989
453,0.85,1,6000,6.199311902254519
453,0.85,1,7000,5.776103806354575
453,0.85,1,8000,5.5924085660805956
453,0.85,1,9000,5.629840563257298
453,0.85,1,10000,5.443852168330435
453,0.85,1,20000,5.950442010532721
453,0.85,1,30000,5.712163003208104
453,0.85,1,40000,5.817311425640731
453,0.85,1,50000,5.570924406377668
454,0.85,1,100,1.4623134311995363
454,0.85,1,200,2.7030468736516156
454,0.85,1,300,2.8337358047112944
454,0.85,1,400,3.134291004142925
454,0.85,1,500,3.47809745023013
454,0.85,1,600,3.661398654172944
454,0.85,1,700,3.3846601261727844
454,0.85,1,800,3.863504534724372
454,0.85,1,900,5.036636548871486
454,0.85,1,1000,5.813826521409145
454,0.85,1,2000,7.005096519163364
454,0.85,1,3000,6.8192824253768025
454,0.85,1,4000,6.61566058722969
454,0.85,1,5000,6.198560412157388
454,0.85,1,6000,6.018407184623797
454,0.85,1,7000,6.04877163224037
454,0.85,1,8000,6.4690021784987035
454,0.85,1,9000,6.319445549531002
454,0.85,1,10000,6.647414424728447
454,0.85,1,20000,6.140797499140419
454,0.85,1,30000,6.365899724222985
454,0.85,1,40000,6.021553101768095
454,0.85,1,50000,6.2458506815953125
455,0.85,1,100,8.075224437117845
455,0.85,1,200,5.989897906664842
455,0.85,1,300,6.413754144439484
455,0.85,1,400,5.59714069682773
455,0.85,1,500,5.245785047225952
455,0.85,1,600,5.264276610720264
455,0.85,1,700,4.928274732181381
455,0.85,1,800,4.551470564691853
455,0.85,1,900,4.292204655594366
455,0.85,1,1000,3.9738743220627137
455,0.85,1,2000,4.764133925977833
455,0.85,1,3000,4.448641130614983
455,0.85,1,4000,4.529015957129188
455,0.85,1,5000,5.240741155336062
455,0.85,1,6000,4.996252867431685
455,0.85,1,7000,5.022241427940915
455,0.85,1,8000,5.037155428247283
455,0.85,1,9000,5.249293543073402
455,0.85,1,10000,5.108261803075318
455,0.85,1,20000,5.251866048333131
455,0.85,1,30000,5.587537342742138
455,0.85,1,40000,5.878009816412628
455,0.85,1,50000,5.812530004389413
456,0.85,1,100,8.276364509379603
456,0.85,1,200,14.47347132487767
456,0.85,1,300,11.08835413357462
456,0.85,1,400,8.68975828760571
456,0.85,1,500,7.704507371830922
456,0.85,1,600,6.5866153433187415
456,0.85,1,700,5.829255957732295
456,0.85,1,800,6.207410479910136
456,0.85,1,900,6.138587031176226
456,0.85,1,1000,5.867790033828411
456,0.85,1,2000,5.022195805822655
456,0.85,1,3000,5.517656143141363
456,0.85,1,4000,5.034641331080287
456,0.85,1,5000,5.40706659216603
456,0.85,1,6000,5.657484701078536
456,0.85,1,7000,6.127462033351083
456,0.85,1,8000,5.971338998818015
456,0.85,1,9000,5.661483215964473
456,0.85,1,10000,5.476963916247038
456,0.85,1,20000,6.129083381422971
456,0.85,1,30000,6.079282434256639
456,0.85,1,40000,6.190060509287132
456,0.85,1,50000,5.831131434457531
457,0.85,1,100,0.7655378798258481
457,0.85,1,200,4.262854878219145
457,0.85,1,300,4.9136901703572295
457,0.85,1,400,4.27982634825328
457,0.85,1,500,4.125335960398834
457,0.85,1,600,5.1023977715296605
457,0.85,1,700,6.898320254227631
457,0.85,1,800,6.598658834931463
457,0.85,1,900,6.729337503778634
457,0.85,1,1000,6.5779093916830185
457,0.85,1,2000,5.840225588860603
457,0.85,1,3000,6.663549739764267
457,0.85,1,4000,5.900678917526815
457,0.85,1,5000,6.278760454920244
457,0.85,1,6000,6.380281010068769
457,0.85,1,7000,5.934028921588103
457,0.85,1,8000,5.9810898480624255
457,0.85,1,9000,5.8702367442479915
457,0.85,1,10000,6.22344588686424
457,0.85,1,20000,5.0743919250342815
457,0.85,1,30000,5.318588607375229
457,0.85,1,40000,5.273911397484677
457,0.85,1,50000,5.522435123507176
458,0.85,1,100,2.0906920113750846
458,0.85,1,200,4.126503816652718
458,0.85,1,300,5.058651750444114
458,0.85,1,400,5.057259466325279
458,0.85,1,500,6.0410684714787655
458,0.85,1,600,6.744896104493196
458,0.85,1,700,5.975277932682048
458,0.85,1,800,5.462560978344278
458,0.85,1,900,5.261412149877737
458,0.85,1,1000,5.41388627165468
458,0.85,1,2000,5.011819936810926
458,0.85,1,3000,4.917729451634244
458,0.85,1,4000,4.678982625789284
458,0.85,1,5000,4.481122537484253
458,0.85,1,6000,4.343630140097549
458,0.85,1,7000,5.167542539714372
458,0.85,1,8000,4.940270848084836
458,0.85,1,9000,5.765340434278743
458,0.85,1,10000,5.539688804858899
458,0.85,1,20000,5.364468560376745
458,0.85,1,30000,5.327753432322504
458,0.85,1,40000,5.354671808013045
458,0.85,1,50000,5.2995534881531565
459,0.85,1,100,0.9643311559449798
459,0.85,1,200,3.5278267496699782
459,0.85,1,300,4.0977196699121246
459,0.85,1,400,4.618233299547103
459,0.85,1,500,5.874176374719061
459,0.85,1,600,6.411639757984234
459,0.85,1,700,8.208675816432088
459,0.85,1,800,7.50896027219727
459,0.85,1,900,7.2006245558689885
459,0.85,1,1000,6.738592990973335
459,0.85,1,2000,5.155333352493774
459,0.85,1,3000,6.323957708593019
459,0.85,1,4000,6.3062622649165805
459,0.85,1,5000,5.913321366999707
459,0.85,1,6000,5.874269268893854
459,0.85,1,7000,5.627086236608651
459,0.85,1,8000,5.682883554815355
459,0.85,1,9000,5.462680935223299
459,0.85,1,10000,5.586991157288616
459,0.85,1,20000,5.264520613171873
459,0.85,1,30000,5.406901388326975
459,0.85,1,40000,5.561203372631378
459,0.85,1,50000,5.474453993179101
460,0.85,1,100,2.2180036980942113
460,0.85,1,200,2.8316385617481723
460,0.85,1,300,2.2838774972629046
460,0.85,1,400,3.087233766250272
460,0.85,1,500,2.9939378224427737
460,0.85,1,600,3.0037300695558233
460,0.85,1,700,2.8847715012754844
460,0.85,1,800,4.390513705049444
460,0.85,1,900,5.31418766273412
460,0.85,1,1000,4.949144770201583
460,0.85,1,2000,4.798765426304599
460,0.85,1,3000,5.006575154638831
460,0.85,1,4000,5.839412148230486
460,0.85,1,5000,5.539459481307938
460,0.85,1,6000,5.33778650180236
460,0.85,1,7000,7.115304753368048
460,0.85,1,8000,6.682000793036286
460,0.85,1,9000,6.43034630608505
460,0.85,1,10000,6.204515285003709
460,0.85,1,20000,5.945326866028413
460,0.85,1,30000,5.7771050822272665
460,0.85,1,40000,5.537196015409789
460,0.85,1,50000,5.366526038439509
461,0.85,1,100,4.369654949042163
461,0.85,1,200,4.671317569601047
461,0.85,1,300,7.505273540691945
461,0.85,1,400,8.74785537891611
461,0.85,1,500,8.026867883543312
461,0.85,1,600,6.949059686162955
461,0.85,1,700,6.859038541471619
461,0.85,1,800,6.734074300212635
461,0.85,1,900,6.187898971972853
461,0.85,1,1000,5.8151643713721715
461,0.85,1,2000,7.021361394155453
461,0.85,1,3000,5.863045433430593
461,0.85,1,4000,5.355030208781909
461,0.85,1,5000,5.336372082873141
461,0.85,1,6000,5.116346205720937
461,0.85,1,7000,4.87801634486971
461,0.85,1,8000,4.788199199990124
461,0.85,1,9000,4.852944790933751
461,0.85,1,10000,4.728546206041283
461,0.85,1,20000,5.2860306217990916
461,0.85,1,30000,5.254149830022771
461,0.85,1,40000,5.166465785293758
461,0.85,1,50000,5.461330462836434
462,0.85,1,100,4.589264886604695
462,0.85,1,200,3.5711621899528496
462,0.85,1,300,2.875634954143878
462,0.85,1,400,3.0640086112664573
462,0.85,1,500,3.6198304713254474
462,0.85,1,600,3.5307627690558974
462,0.85,1,700,3.418986033581639
462,0.85,1,800,3.163062753800375
462,0.85,1,900,2.991927804348858
462,0.85,1,1000,2.954093509044326
462,0.85,1,2000,4.358959346853722
462,0.85,1,3000,4.469436213664186
462,0.85,1,4000,5.039878763633544
462,0.85,1,5000,4.702225614265811
462,0.85,1,6000,4.738821927121509
462,0.85,1,7000,4.794867374160728
462,0.85,1,8000,4.703429410978272
462,0.85,1,9000,4.5812509685228235
462,0.85,1,10000,4.42883308574659
462,0.85,1,20000,5.2495376396993585
462,0.85,1,30000,5.826095693042278
462,0.85,1,40000,6.00937363577746
462,0.85,1,50000,5.8824184902683285
463,0.85,1,100,1.1691487476272282
463,0.85,1,200,9.221835597067956
463,0.85,1,300,15.914002799715082
463,0.85,1,400,16.936954812760035
463,0.85,1,500,15.565285361283665
463,0.85,1,600,13.441770473635211
463,0.85,1,700,12.482581636179555
463,0.85,1,800,12.255266743038295
463,0.85,1,900,11.141628113646085
463,0.85,1,1000,10.580337709873069
463,0.85,1,2000,6.847255570990909
463,0.85,1,3000,7.254317334635525
463,0.85,1,4000,6.732127619654882
463,0.85,1,5000,6.247739717010368
463,0.85,1,6000,6.027781369072192
463,0.85,1,7000,5.9666020424139505
463,0.85,1,8000,5.855869514687286
463,0.85,1,9000,5.540769942686475
463,0.85,1,10000,5.478023919359207
463,0.85,1,20000,5.520929623937909
463,0.85,1,30000,5.677653361616929
463,0.85,1,40000,5.551440443195514
463,0.85,1,50000,5.336959458228946
464,0.85,1,100,3.0278281602540527
464,0.85,1,200,2.914937908687352
464,0.85,1,300,3.8867057365078743
464,0.85,1,400,4.078424006900131
464,0.85,1,500,4.264444197704353
464,0.85,1,600,3.7788887365897943
464,0.85,1,700,3.6359602895631995
464,0.85,1,800,3.860087145181684
464,0.85,1,900,4.1217671643087055
464,0.85,1,1000,4.791961260333685
464,0.85,1,2000,4.304207289284034
464,0.85,1,3000,3.99464069687468
464,0.85,1,4000,4.73001705716261
464,0.85,1,5000,5.058486126260448
464,0.85,1,6000,4.885845981556371
464,0.85,1,7000,4.761557738265987
464,0.85,1,8000,4.753790141008864
464,0.85,1,9000,5.107868066086249
464,0.85,1,10000,5.1917356039133535
464,0.85,1,20000,5.141450299987203
464,0.85,1,30000,5.387464881583782
464,0.85,1,40000,5.541931284392885
464,0.85,1,50000,5.530323079703956
465,0.85,1,100,8.699448678668642
465,0.85,1,200,7.19871383139243
465,0.85,1,300,6.934047650360187
465,0.85,1,400,10.620396029486454
465,0.85,1,500,12.0519869948743
465,0.85,1,600,10.633483007697997
465,0.85,1,700,9.517065525825595
465,0.85,1,800,8.866499054530328
465,0.85,1,900,8.434434184734835
465,0.85,1,1000,7.99320706514317
465,0.85,1,2000,5.78178763756509
465,0.85,1,3000,6.455336327326852
465,0.85,1,4000,7.28250415463215
465,0.85,1,5000,7.7758375447795585
465,0.85,1,6000,7.117840356759138
465,0.85,1,7000,6.728780356808303
465,0.85,1,8000,6.5258759669324915
465,0.85,1,9000,6.267953338940484
465,0.85,1,10000,6.156119642443539
465,0.85,1,20000,5.313168703943372
465,0.85,1,30000,5.979971974062632
465,0.85,1,40000,5.982879410455992
465,0.85,1,50000,5.860139521435548
466,0.85,1,100,1.6974908127643062
466,0.85,1,200,1.9237389844183368
466,0.85,1,300,2.6097504207785347
466,0.85,1,400,4.8652959151794
466,0.85,1,500,7.2020532080357595
466,0.85,1,600,6.386709486201726
466,0.85,1,700,5.922885853430146
466,0.85,1,800,6.181592730744455
466,0.85,1,900,5.904144983860232
466,0.85,1,1000,6.137573751880195
466,0.85,1,2000,6.144582394192141
466,0.85,1,3000,5.98376421751941
466,0.85,1,4000,5.492905650743421
466,0.85,1,5000,5.365402182723367
466,0.85,1,6000,5.344075934545988
466,0.85,1,7000,5.403404916589035
466,0.85,1,8000,5.863557525684551
466,0.85,1,9000,5.661230001371566
466,0.85,1,10000,5.591573942051861
466,0.85,1,20000,5.670109347837965
466,0.85,1,30000,5.923898771422041
466,0.85,1,40000,5.836510057186027
466,0.85,1,50000,6.073930230023512
467,0.85,1,100,4.205187035404405
467,0.85,1,200,3.376837702336934
467,0.85,1,300,4.564145579713553
467,0.85,1,400,6.207455043023678
467,0.85,1,500,5.502283484232563
467,0.85,1,600,6.128813144125602
467,0.85,1,700,6.130432488937934
467,0.85,1,800,5.694365233075109
467,0.85,1,900,5.511917319042075
467,0.85,1,1000,5.282445440535466
467,0.85,1,2000,6.152205655240934
467,0.85,1,3000,6.22830729760403
467,0.85,1,4000,6.0980778839176955
467,0.85,1,5000,6.239776229170936
467,0.85,1,6000,5.907153614617118
467,0.85,1,7000,5.695436554398986
467,0.85,1,8000,5.49824664482338
467,0.85,1,9000,5.674710557100976
467,0.85,1,10000,6.624982358085702
467,0.85,1,20000,6.398786136567894
467,0.85,1,30000,5.949040955851423
467,0.85,1,40000,5.494386053054501
467,0.85,1,50000,5.566633127484634
468,0.85,1,100,4.56876426130801
468,0.85,1,200,4.268335118766156
468,0.85,1,300,5.162384680552243
468,0.85,1,400,5.548058064860658
468,0.85,1,500,4.982598359815471
468,0.85,1,600,4.788966530220533
468,0.85,1,700,4.611425645803929
468,0.85,1,800,4.305186726222001
468,0.85,1,900,4.690736221627573
468,0.85,1,1000,6.956547923288
468,0.85,1,2000,10.413930726269108
468,0.85,1,3000,8.83931862376409
468,0.85,1,4000,8.222433927333391
468,0.85,1,5000,8.101667587965345
468,0.85,1,6000,8.744060723779466
468,0.85,1,7000,8.250966193036334
468,0.85,1,8000,8.130114994904082
468,0.85,1,9000,8.002646061377893
468,0.85,1,10000,7.778638747381934
468,0.85,1,20000,7.071965235358385
468,0.85,1,30000,6.782883005966069
468,0.85,1,40000,6.316152222962561
468,0.85,1,50000,6.0212747701588345
469,0.85,1,100,0.8725130307708412
469,0.85,1,200,5.160218876638115
469,0.85,1,300,6.966660492905529
469,0.85,1,400,8.767712811221163
469,0.85,1,500,8.461397587084797
469,0.85,1,600,8.007323623040321
469,0.85,1,700,8.25037913720567
469,0.85,1,800,7.911294854656562
469,0.85,1,900,7.518831267975158
469,0.85,1,1000,7.769710027832598
469,0.85,1,2000,5.483115181806307
469,0.85,1,3000,5.251121242712788
469,0.85,1,4000,4.987525192870215
469,0.85,1,5000,4.9473992425441775
469,0.85,1,6000,4.873149045172065
469,0.85,1,7000,5.298930188010482
469,0.85,1,8000,5.387011036461004
469,0.85,1,9000,5.535561516825034
469,0.85,1,10000,5.377945642563513
469,0.85,1,20000,6.167700193091164
469,0.85,1,30000,5.713366982601081
469,0.85,1,40000,5.515936054544762
469,0.85,1,50000,5.319574655202419
470,0.85,1,100,1.4088223158209547
470,0.85,1,200,1.207040442114838
470,0.85,1,300,1.274922543216195
470,0.85,1,400,2.2712678592376276
470,0.85,1,500,3.040112002904138
470,0.85,1,600,3.1957969713384244
470,0.85,1,700,3.111460493962208
470,0.85,1,800,3.606142077979097
470,0.85,1,900,4.469565022318738
470,0.85,1,1000,4.285714444468325
470,0.85,1,2000,3.6843074048791635
470,0.85,1,3000,3.6086447258946457
470,0.85,1,4000,3.7003565537396756
470,0.85,1,5000,4.7355156958688935
470,0.85,1,6000,4.602517717560501
470,0.85,1,7000,5.0044992956011445
470,0.85,1,8000,5.625543698675866
470,0.85,1,9000,5.545104567508702
470,0.85,1,10000,5.420268298694861
470,0.85,1,20000,5.337489331136561
470,0.85,1,30000,5.35454750468839
470,0.85,1,40000,5.375982024128794
470,0.85,1,50000,5.218682248639985
471,0.85,1,100,7.850896196639184
471,0.85,1,200,6.87835385468708
471,0.85,1,300,5.192012037352914
471,0.85,1,400,4.584245275924716
471,0.85,1,500,4.3444800713491425
471,0.85,1,600,5.02320958242474
471,0.85,1,700,5.310854704203175
471,0.85,1,800,5.169299925507508
471,0.85,1,900,5.174410014745998
471,0.85,1,1000,5.523617327553782
471,0.85,1,2000,6.325364552693985
471,0.85,1,3000,6.397218081595005
471,0.85,1,4000,6.906220386680949
471,0.85,1,5000,6.972858103634818
471,0.85,1,6000,6.975886956117412
471,0.85,1,7000,7.01905472621204
471,0.85,1,8000,6.781872478886724
471,0.85,1,9000,7.303566680098657
471,0.85,1,10000,7.563628170945309
471,0.85,1,20000,6.170778609515676
471,0.85,1,30000,5.806934366125485
471,0.85,1,40000,5.830554888329482
471,0.85,1,50000,5.782792325252776
472,0.85,1,100,5.152058267494811
472,0.85,1,200,4.2977761844879145
472,0.85,1,300,4.295803175973903
472,0.85,1,400,4.520650875645441
472,0.85,1,500,4.287308195408413
472,0.85,1,600,3.896035456023154
472,0.85,1,700,4.036421916266187
472,0.85,1,800,3.799692546928702
472,0.85,1,900,3.992852330152477
472,0.85,1,1000,3.7693742883146806
472,0.85,1,2000,3.9188882611583016
472,0.85,1,3000,4.820707893604862
472,0.85,1,4000,4.384556278159929
472,0.85,1,5000,5.260742677517483
472,0.85,1,6000,5.5199394511235855
472,0.85,1,7000,5.649010503645057
472,0.85,1,8000,5.413570621106976
472,0.85,1,9000,5.313053199783165
472,0.85,1,10000,5.759895360851556
472,0.85,1,20000,5.24830179338923
472,0.85,1,30000,5.78948894701015
472,0.85,1,40000,5.793294780275427
472,0.85,1,50000,5.696161028568695
473,0.85,1,100,2.2152367895205076
473,0.85,1,200,3.3270380331035017
473,0.85,1,300,3.413600842206047
473,0.85,1,400,3.1378708902544865
473,0.85,1,500,3.2836250295952634
473,0.85,1,600,3.3335106424061833
473,0.85,1,700,3.054782310502257
473,0.85,1,800,3.0180410689411907
473,0.85,1,900,3.06375855898802
473,0.85,1,1000,3.2756266059111994
473,0.85,1,2000,5.491119516204369
473,0.85,1,3000,4.84617044883785
473,0.85,1,4000,4.619052246306835
473,0.85,1,5000,5.0095041347822455
473,0.85,1,6000,4.853724903141519
473,0.85,1,7000,5.050669572332257
473,0.85,1,8000,5.079171020299924
473,0.85,1,9000,6.2464731661126525
473,0.85,1,10000,6.110494621764972
473,0.85,1,20000,6.159431235781592
473,0.85,1,30000,6.504890998266668
473,0.85,1,40000,6.5260525597945485
473,0.85,1,50000,6.457190418113852
474,0.85,1,100,2.192285711446753
474,0.85,1,200,1.9368926279475516
474,0.85,1,300,1.8775568705840566
474,0.85,1,400,2.500637876220291
474,0.85,1,500,2.330490459144249
474,0.85,1,600,2.5091529492113342
474,0.85,1,700,2.7147779096173315
474,0.85,1,800,2.60754947422134
474,0.85,1,900,2.8696885632693423
474,0.85,1,1000,3.9650069929951828
474,0.85,1,2000,4.211725313221824
474,0.85,1,3000,3.9261465026154765
474,0.85,1,4000,4.266315296976565
474,0.85,1,5000,4.582851160573339
474,0.85,1,6000,4.630115312020045
474,0.85,1,7000,4.463228791253895
474,0.85,1,8000,4.771746897220082
474,0.85,1,9000,4.836650122757265
474,0.85,1,10000,4.937860821273771
474,0.85,1,20000,5.107456947559045
474,0.85,1,30000,5.453086108922291
474,0.85,1,40000,5.425175952969857
474,0.85,1,50000,5.585137395672003
475,0.85,1,100,1.0358203748338772
475,0.85,1,200,1.917728746143062
475,0.85,1,300,2.0465560463176855
475,0.85,1,400,2.909392913206885
475,0.85,1,500,3.980963718742123
475,0.85,1,600,4.199706307921103
475,0.85,1,700,3.9745119739553254
475,0.85,1,800,3.9828082513009218
475,0.85,1,900,3.8488397629575295
475,0.85,1,1000,4.03413168965505
475,0.85,1,2000,3.803027091190833
475,0.85,1,3000,4.079360657061163
475,0.85,1,4000,4.355516134016132
475,0.85,1,5000,4.164154660659539
475,0.85,1,6000,4.530935688023798
475,0.85,1,7000,4.386364691053543
475,0.85,1,8000,4.74656401009834
475,0.85,1,9000,4.776484105398907
475,0.85,1,10000,4.971765271629432
475,0.85,1,20000,5.153653259137954
475,0.85,1,30000,5.150595684971093
475,0.85,1,40000,5.253735723179193
