Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,200,8,0.7502029807417202
0.75,1,300,8,1.1567341320367774
0.75,1,400,8,1.1815744443710543
0.75,1,500,8,1.0521847424046538
0.75,1,600,8,1.0360477933474643
0.75,1,700,8,1.0836319954622569
0.75,1,800,8,1.0408980582925584
0.75,1,900,8,0.9982794285837313
0.75,1,1000,8,1.044224485366827
0.75,1,2000,8,1.3678747915068843
0.75,1,3000,8,1.5130730250366644
0.75,1,4000,8,1.444916743746981
0.75,1,5000,8,1.5029577042037257
0.75,1,6000,8,1.5029577042037257
0.75,1,7000,8,1.5029577042037257
0.75,1,8000,8,1.5029577042037257
0.75,1,9000,8,1.5029577042037257
0.75,1,10000,8,1.5029577042037257
0.75,1,20000,8,1.5029577042037257
0.75,1,30000,8,1.5029577042037257
0.75,1,40000,8,1.5029577042037257
0.75,1,50000,8,1.5029577042037257
0.75,1,60000,8,1.5029577042037257
0.75,1,70000,8,1.5029577042037257
0.75,1,80000,8,1.5029577042037257
0.75,1,90000,8,1.5029577042037257
0.75,1,100000,8,1.5029577042037257
0.75,1,100,9,3.9317936084841603
0.75,1,200,9,2.8160628403523162
0.75,1,300,9,2.3197350120190805
0.75,1,400,9,1.9915430535576817
0.75,1,500,9,1.9952035788580202
0.75,1,600,9,1.8286157102932596
0.75,1,700,9,1.7833339360357545
0.75,1,800,9,1.7072398483497944
0.75,1,900,9,1.632031326920345
0.75,1,1000,9,1.5666109684936609
0.75,1,2000,9,1.502669946810458
0.75,1,3000,9,1.489521308722963
0.75,1,4000,9,1.5201411144405514
0.75,1,5000,9,1.5544266112041512
0.75,1,6000,9,1.5544266112041512
0.75,1,7000,9,1.5544266112041512
0.75,1,8000,9,1.5544266112041512
0.75,1,9000,9,1.5544266112041512
0.75,1,10000,9,1.5544266112041512
0.75,1,20000,9,1.5544266112041512
0.75,1,30000,9,1.5544266112041512
0.75,1,40000,9,1.5544266112041512
0.75,1,50000,9,1.5544266112041512
0.75,1,60000,9,1.5544266112041512
0.75,1,70000,9,1.5544266112041512
0.75,1,80000,9,1.5544266112041512
0.75,1,90000,9,1.5544266112041512
0.75,1,100000,9,1.5544266112041512
0.75,1,100,10,1.1844344781075968
0.75,1,200,10,1.3460563114794706
0.75,1,300,10,1.2879517793032143
0.75,1,400,10,1.1547901953060271
0.75,1,500,10,1.2698095207567321
0.75,1,600,10,1.195885704745153
0.75,1,700,10,1.2798154981046492
0.75,1,800,10,1.2752512336067403
0.75,1,900,10,1.295478525675084
0.75,1,1000,10,1.296657261000934
0.75,1,2000,10,1.3273454224386292
0.75,1,3000,10,1.3054665468437157
0.75,1,4000,10,1.351301674956597
0.75,1,5000,10,1.498861282965571
0.75,1,6000,10,1.498861282965571
0.75,1,7000,10,1.498861282965571
0.75,1,8000,10,1.498861282965571
0.75,1,9000,10,1.498861282965571
0.75,1,10000,10,1.498861282965571
0.75,1,20000,10,1.498861282965571
0.75,1,30000,10,1.498861282965571
0.75,1,40000,10,1.498861282965571
0.75,1,50000,10,1.498861282965571
0.75,1,60000,10,1.498861282965571
0.75,1,70000,10,1.498861282965571
0.75,1,80000,10,1.498861282965571
0.75,1,90000,10,1.498861282965571
0.75,1,100000,10,1.498861282965571
0.75,1,100,11,0.9591780675939389
0.75,1,200,11,0.9106333924677839
0.75,1,300,11,1.3876842886932188
0.75,1,400,11,1.379353717257958
0.75,1,500,11,1.6385811036428042
0.75,1,600,11,1.6770067431900757
0.75,1,700,11,1.581749327186947
0.75,1,800,11,1.552355329733765
0.75,1,900,11,1.4956310769205796
0.75,1,1000,11,1.5405345876963137
0.75,1,2000,11,1.6678633771569653
0.75,1,3000,11,1.477613019842418
0.75,1,4000,11,1.4905202707191083
0.75,1,5000,11,1.4948252101517878
0.75,1,6000,11,1.4948252101517878
0.75,1,7000,11,1.4948252101517878
0.75,1,8000,11,1.4948252101517878
0.75,1,9000,11,1.4948252101517878
0.75,1,10000,11,1.4948252101517878
0.75,1,20000,11,1.4948252101517878
0.75,1,30000,11,1.4948252101517878
0.75,1,40000,11,1.4948252101517878
0.75,1,50000,11,1.4948252101517878
0.75,1,60000,11,1.4948252101517878
0.75,1,70000,11,1.4948252101517878
0.75,1,80000,11,1.4948252101517878
0.75,1,90000,11,1.4948252101517878
0.75,1,100000,11,1.4948252101517878
0.75,1,100,12,1.4865960814717694
0.75,1,200,12,1.9752415514169543
0.75,1,300,12,1.569746280542401
0.75,1,400,12,1.657953717007397
0.75,1,500,12,1.7756576425797206
0.75,1,600,12,1.6706235609670508
0.75,1,700,12,1.8073638640636038
0.75,1,800,12,1.7527334877703664
0.75,1,900,12,1.6343587507438153
0.75,1,1000,12,1.6310010282953553
0.75,1,2000,12,1.7389126379865874
0.75,1,3000,12,1.710460521611967
0.75,1,4000,12,1.6211266285705919
0.75,1,5000,12,1.600219265634947
0.75,1,6000,12,1.600219265634947
0.75,1,7000,12,1.600219265634947
0.75,1,8000,12,1.600219265634947
0.75,1,9000,12,1.600219265634947
0.75,1,10000,12,1.600219265634947
0.75,1,20000,12,1.600219265634947
0.75,1,30000,12,1.600219265634947
0.75,1,40000,12,1.600219265634947
0.75,1,50000,12,1.600219265634947
0.75,1,60000,12,1.600219265634947
0.75,1,70000,12,1.600219265634947
0.75,1,80000,12,1.600219265634947
0.75,1,90000,12,1.600219265634947
0.75,1,100000,12,1.600219265634947
0.75,1,100,13,1.3811192908177923
0.75,1,200,13,1.2688816113051065
0.75,1,300,13,1.1137109001300594
0.75,1,400,13,1.038613136706455
0.75,1,500,13,1.448406285479469
0.75,1,600,13,1.7573244730224833
0.75,1,700,13,1.781459796575636
0.75,1,800,13,1.758957290749074
0.75,1,900,13,1.7721708573990451
0.75,1,1000,13,1.9925380350427735
0.75,1,2000,13,1.7197460767287294
0.75,1,3000,13,1.6346960266338542
