Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,4,100000,11,1.4443524014437985
0.75,4,100,12,0.5843480577179386
0.75,4,200,12,0.5029728811547267
0.75,4,300,12,0.6698258451758725
0.75,4,400,12,1.006427977306703
0.75,4,500,12,1.2655537010011226
0.75,4,600,12,1.4938247737658785
0.75,4,700,12,1.3833879811252303
0.75,4,800,12,1.6630812067972796
0.75,4,900,12,2.048215004092545
0.75,4,1000,12,1.9606842546309373
0.75,4,2000,12,2.051673373902883
0.75,4,3000,12,1.9068228196157873
0.75,4,4000,12,1.6573010437511533
0.75,4,5000,12,1.6130025110204684
0.75,4,6000,12,1.5075838212465842
0.75,4,7000,12,1.475513580373017
0.75,4,8000,12,1.4404512039442516
0.75,4,9000,12,1.4988332263218267
0.75,4,10000,12,1.4988332263218267
0.75,4,20000,12,1.4988332263218267
0.75,4,30000,12,1.4988332263218267
0.75,4,40000,12,1.4988332263218267
0.75,4,50000,12,1.4988332263218267
0.75,4,60000,12,1.4988332263218267
0.75,4,70000,12,1.4988332263218267
0.75,4,80000,12,1.4988332263218267
0.75,4,90000,12,1.4988332263218267
0.75,4,100000,12,1.4988332263218267
0.75,4,100,13,1.386729088282432
0.75,4,200,13,1.7224766937155511
0.75,4,300,13,1.3235987784316505
0.75,4,400,13,1.1418709664723978
0.75,4,500,13,1.3712696219934781
0.75,4,600,13,1.4133732114988755
0.75,4,700,13,1.26488937003675
0.75,4,800,13,1.176771217146991
0.75,4,900,13,1.1207554029135072
0.75,4,1000,13,1.0894959612077888
0.75,4,2000,13,1.1347907810536013
0.75,4,3000,13,1.397884318774466
0.75,4,4000,13,1.7643113878010153
0.75,4,5000,13,1.8105395307991115
0.75,4,6000,13,1.6905560434300841
0.75,4,7000,13,1.6160072836738963
0.75,4,8000,13,1.6363210928604461
0.75,4,9000,13,1.5807014507953656
0.75,4,10000,13,1.5807014507953656
0.75,4,20000,13,1.5807014507953656
0.75,4,30000,13,1.5807014507953656
0.75,4,40000,13,1.5807014507953656
0.75,4,50000,13,1.5807014507953656
0.75,4,60000,13,1.5807014507953656
0.75,4,70000,13,1.5807014507953656
0.75,4,80000,13,1.5807014507953656
0.75,4,90000,13,1.5807014507953656
0.75,4,100000,13,1.5807014507953656
0.75,4,100,14,1.1240633534739235
0.75,4,200,14,0.8095873498059464
0.75,4,300,14,0.6770846798005482
0.75,4,400,14,0.7567358319054232
0.75,4,500,14,0.9387612146785722
0.75,4,600,14,1.7753176472638177
0.75,4,700,14,1.7578491401455156
0.75,4,800,14,1.645863911646019
0.75,4,900,14,1.5585089141585604
0.75,4,1000,14,1.5217456491919852
0.75,4,2000,14,1.3534226563844538
0.75,4,3000,14,1.4772397076993233
0.75,4,4000,14,1.7270802370926468
0.75,4,5000,14,1.5604654714269
0.75,4,6000,14,1.4933798779684573
0.75,4,7000,14,1.4758952908623404
